uid,uname,login,post,life,ycf,isBM,isManager,uscore
597,sdfghjkl,463,13,123,0,0,0,2.2
598,sundu,1265,105,256,0,0,0,2.8
599,moonrover,3,0,24,0,0,0,0
600,Delta,578,1326,586,0,0,0,3.9
601,Keynes,117,100,197,0,0,0,2.8
602,eternalapril,306,55,192,0,0,0,2.6
603,angievown,2326,450,649,0,0,0,3.4
604,sophiehh,1730,4,404,0,0,0,2
605,wangyilin,434,4,364,0,0,0,0.6
606,HeaMinD,142,1,119,0,0,0,0.2
607,wwpku,6,1,107,0,0,0,0.2
608,zsy,2921,504,373,1,0,0,3.4
609,xtsgsts,2343,11,364,0,0,0,1.8
610,doublemj,2592,4885,208,2,0,0,4.7
611,qiubuhei,175,33,617,0,0,0,2.4
612,pkucthh,2508,171,256,0,0,0,2.9
613,yoyolulu,2,0,9,0,0,0,0
614,Helenrationa,478,45,119,0,0,0,1.9
615,greenman,5139,4471,324,0,0,0,4.6
616,ymhe,397,38,653,0,0,0,2.4
617,zhyack,753,23,118,0,0,0,1.4
618,liufei,290,38,89,0,0,0,2.4
619,wugongqing,3452,175,663,0,0,0,3
620,spacium,760,123,482,0,0,0,2.8
621,allmain,5,0,73,0,0,0,0.1
622,KevinPxy,5,0,70,0,0,0,0.1
623,zyxdecade,578,129,516,0,0,0,2.8
624,Gasfield,1349,82,412,0,1,0,2.7
625,SNKOF,53,4,109,0,0,0,0.1
626,bjmurao,65,0,118,0,0,0,0.7
627,guguairen,2583,280,115,0,0,0,3.1
628,GYWpossible,2,0,23,0,0,0,0
629,ivanka,477,35,453,0,0,0,2.4
630,hanyuxiang,3619,22,364,0,0,0,2.2
631,lezhang,3,0,29,0,0,0,0
632,saku,58,2,62,0,0,0,0.3
633,WongSalome,128,0,28,0,0,0,0.1
634,cyclio,238,37,119,0,0,0,0.7
635,Ayc,145,10,117,0,0,0,0.9
636,huxiaomao,46,0,89,0,0,0,0.5
637,zhangjo,1284,31,322,0,0,0,2.4
638,lO,812,221,635,0,1,0,3
639,ellesu,1741,654,652,0,0,0,3.5
640,YvesChan,12,1,93,0,0,0,0
641,immortalf,75,5,87,0,0,0,1
642,santucsr,59,0,115,0,0,0,0.3
643,mengshan,920,21,363,0,0,0,1.5
644,eugenekinger,386,10,114,0,0,0,1.9
645,eee,3167,107,177,0,0,0,2.8
646,icare,4773,5963,555,1,0,0,4.8
647,fanq,495,0,115,0,0,0,1.1
648,lzi,2400,269,592,0,0,0,3.1
649,lcnature,2598,3626,505,0,0,0,4.5
650,swiftjam,410,22,119,0,0,0,1.4
651,yuanp,2078,81,121,0,0,0,1.9
652,appleme,2254,4273,527,1,0,0,4.6
653,tangfa,152,1,119,0,0,0,0.5
654,juzhili,67,53,259,0,0,0,2.5
655,peterJI,242,5,350,0,0,0,2
656,miaomiaolyq,12,0,100,0,0,0,0.2
657,mmgodness,461,9,102,0,0,0,2.1
658,krueger,6,0,1,0,0,0,0.2
659,pkulanlan,3,2,24,0,0,0,0
660,coincidences,660,36,409,0,0,0,2.4
661,dontknow,11,0,72,0,0,0,0.2
662,aquablue,352,3,119,0,0,0,0.1
663,zhuanghuang,49,2,109,0,0,0,0.9
664,cjg,1168,38,119,0,0,0,2.3
665,psyLY,382,125,342,0,0,0,2.8
666,wusuowei,158,1,270,0,0,0,2
667,doughnut,568,9,119,0,0,0,1.9
668,yyhjr,91,13,119,0,0,0,0.4
669,drunklucas,856,18,119,0,0,0,0.7
670,zllajw,87,65,243,0,0,0,1.3
671,kico,5089,429,660,0,0,0,3.3
672,shaoyi,258,13,565,0,0,0,2.2
673,lifease,9995,2131,664,1,0,0,4.2
674,leslielau,126,1,91,0,0,0,1.4
675,willlan,47,1,119,0,0,0,0.1
676,gexiaolei,14,0,103,0,0,0,0
677,wdslx,275,8,552,0,0,0,2.1
678,phim,12,1,37,0,0,0,0.2
679,findsophy,261,3,344,0,0,0,0.8
680,EdwardDuan,24,2,113,0,0,0,0.6
681,houbuhoua,5755,1322,364,7,0,0,3.7
682,cxyjrja,1246,25,118,0,0,0,2.1
683,jasminejas,2,0,26,0,0,0,0
684,yanwenyu,9,3,45,0,0,0,0.6
685,baibai,1326,197,634,0,0,0,3
686,NeverHigh,1161,291,999,0,0,1,6.2
687,systolic,648,69,340,0,0,0,2.6
688,ckbun,1,0,8,0,0,0,0
689,xybao,8,1,28,0,0,0,0.2
690,weiyang,2610,72,574,0,0,0,2.6
691,huehue,4720,1140,384,0,0,0,3.8
692,lnjy,617,2,119,0,0,0,0.7
693,flashboy,34,0,30,0,0,0,0.9
694,PeacefulBY,4027,3184,999,0,1,0,7.4
695,sunwsx,866,16,119,0,0,0,1.5
696,jialunh,98,1,87,0,0,0,0.8
697,dgzslll,17,0,58,0,0,0,0.2
698,ysxchx,35,1,74,0,0,0,0.2
699,QwQ,777,98,400,0,0,0,2.7
700,huajihuaji,131,17,118,0,0,0,0.5
701,shenyong,440,1,232,0,0,0,2
702,Laviniaxy,1,0,18,0,0,0,0
703,qiao,1,0,1,0,0,0,0
704,kkudvvf,16,0,9,0,0,0,0.3
705,albrain,59,2,118,0,0,0,0
706,Silvia,603,24,99,0,0,0,1.9
707,wangchenww,4,0,100,0,0,0,0
708,qmd,21,1,93,0,0,0,0.1
709,bestwish,10307,516,259,0,0,0,3.4
710,jkyang,19,1,119,0,0,0,0.4
711,Tsai,12,6,64,0,0,0,0.3
712,ElaineX,2,0,27,0,0,0,0
713,shixiaomo,68,0,82,0,0,0,1.5
714,shuqi,156,18,102,0,0,0,1.3
715,Sartre,854,104,337,0,0,0,1.2
716,gaiaaguldina,35,2,119,0,0,0,0.4
717,Jasonna,549,57,578,0,0,0,2.6
718,wyfhz,142,2,119,0,0,0,0.3
719,zhaoxiang,449,3,72,0,0,0,1.8
720,xiaolaoshu,25,8,104,0,0,0,0.8
721,Bulbasaur,173,3,318,0,0,0,2
722,arcman,1478,27,445,0,0,0,2.4
723,zxhh,2,0,21,0,0,0,0
724,asuslhj,3486,1337,340,0,0,0,3.9
725,bcsx,844,287,664,0,0,0,3.2
726,haohaode,4221,726,67,0,0,0,3.6
727,stoney,745,12,118,0,0,0,1.9
728,Acene,347,221,538,0,0,0,3
729,zhaojieqiang,7,4,21,0,0,0,0.6
730,wqjmiracle,1118,15,119,0,0,0,1.5
731,mathzjx,2,0,9,0,0,0,0
732,Vermonthw,3,0,17,0,0,0,0
733,Ilvshy,723,287,445,0,0,0,3.2
734,midw,3,0,16,0,0,0,0
735,benchmodel,1765,47,459,0,0,0,2.5
736,zhaojiaqi,1,0,24,0,0,0,0
737,advanced,519,17,118,0,0,0,1
738,vitaphil,128,43,114,0,0,0,1.9
739,zhangyao,31,0,94,0,0,0,0.3
740,yeying,207,31,408,0,0,0,2.4
741,cicishineyj,2,0,11,0,0,0,0
742,pkurf,279,1,116,0,0,0,1.6
743,weiyuxuan,32,0,111,0,0,0,0.2
744,Jeffer,45,0,115,0,0,0,1
745,hanleijun,1954,82,631,0,0,0,2.7
746,thundspark,340,3,361,0,0,0,1.8
747,summertime,285,27,416,0,0,0,2.4
748,garfieldtang,1313,0,404,0,0,0,2
749,xiaocharles,287,26,322,0,0,0,2.4
750,shen,4767,1025,640,0,0,0,3.8
751,zum,4,0,91,0,0,0,0.1
752,hgdfurf,3,0,12,0,0,0,0
753,sweellan,12,0,119,0,0,0,0
754,YolandaYE,11,0,102,0,0,0,0
755,feixiangpku,378,27,363,0,0,0,1.6
756,JimmyYang,186,7,116,0,0,0,1
757,pkuthu,75,2,110,0,0,0,1
758,pkuzk,1487,55,571,0,0,0,2.6
759,pieforever,88,1,117,0,0,0,1.6
760,bigpenguin,3748,449,664,0,0,0,3.4
761,lyxlxddvdvdv,1610,12,443,0,0,0,2.2
762,ner,488,153,326,0,0,0,2.9
763,zjcheer,1158,14,119,0,0,0,1.7
764,plantido,1075,618,611,47,0,0,3.5
765,sjjjp,171,3,118,0,0,0,1.7
766,Pastorale,1151,946,22,0,0,0,3.7
767,plsdxm,6,1,110,0,0,0,0.1
768,vivianfu,1636,235,431,0,0,0,3.1
769,NRY,3,0,16,0,0,0,0
770,cecilialiu,2017,112,452,0,0,0,2.8
771,dannyjoyride,2,0,11,0,0,0,0
772,SwanPKU,813,539,631,0,0,0,3.4
773,HaHaJoe,608,0,119,0,0,0,0.2
774,chenghaibo,2502,33,664,0,0,0,2.4
775,nightyu,9,5,14,0,0,0,0.6
776,lovemilktea,216,64,427,0,0,0,2.6
777,mutton,197,5,104,0,0,0,2
778,SaltedEliza,5,1,117,0,0,0,0
779,ZacX,2,0,20,0,0,0,0
780,Cyanoo,76,0,119,0,0,0,0.2
781,colinx,256,0,119,0,0,0,0.6
782,sjcalypso,1617,171,362,0,0,0,2.7
783,mio,147,8,30,0,0,0,1.6
784,havel,3227,204,214,0,0,0,3
785,Ruthd,14,0,103,0,0,0,0.6
786,hanxiaopbc,214,0,118,0,0,0,0.1
787,fanyangbj,238,0,113,0,0,0,1.8
788,JackMiao,391,34,119,0,0,0,1.8
789,zydachu,4,0,1,0,0,0,0.2
790,myshop,712,75,316,0,0,0,2
791,chenge,3790,253,662,0,0,0,3.1
792,ABC,747,494,240,0,0,0,3.4
793,tiantao,88,1,96,0,0,0,2
794,morningmist,1077,329,475,0,0,0,3.2
795,natureideal,1053,559,662,0,0,0,3.5
796,butterfly,25,3,78,0,0,0,1
797,happylion,407,42,264,0,0,0,2.5
798,blickwinkle,287,55,119,0,0,0,0.8
799,Laerngiv,4628,2275,261,4,0,0,4.2
800,Viviennexiao,4,0,97,0,0,0,0
801,gloomylovi,5,0,21,0,0,0,0
802,RaphaelY,71,1,119,0,0,0,0.2
803,Bangue,5,2,80,0,0,0,0.1
804,lucylie,210,53,528,0,0,0,2.5
805,Milan,1053,1906,78,0,0,0,4.1
806,lOOO,12525,27129,999,12,1,0,8.9
807,luciazhao,803,76,451,0,0,0,2.7
808,intuition,2113,147,259,0,0,0,2.2
809,kevinpku,641,146,632,0,0,0,2.9
810,monkeytail,4609,34,256,0,0,0,2.4
811,monsterswalk,2736,4032,364,2,1,0,4.2
812,waterhoo,3,0,5,0,0,0,0
813,anndahlia,2198,808,271,0,0,0,3.6
814,wjx,2,0,5,0,0,0,0
815,dty,56,9,76,0,0,0,0.5
816,xtransformer,43,0,118,0,0,0,0.2
817,luxiaofeng,765,331,513,1,0,0,3.2
818,canny,799,7,413,0,0,0,2.1
819,muggle,236,220,468,0,0,0,3
820,henote,45,1,89,0,0,0,0.5
821,snoopylll,116,44,118,0,0,0,1.7
822,hansgo,10,0,75,0,0,0,0.3
823,whiho,5154,20133,620,0,0,0,7.7
824,yacht,2133,2972,415,0,0,0,4.4
825,huangtiejun,2036,370,364,0,0,0,2.2
826,jiangxue,805,42,363,0,0,0,2.4
827,guihualiuwa,195,10,602,0,0,0,2.2
828,vinsonl,2,0,6,0,0,0,0
829,xiaoyuanzi,263,53,356,1,0,0,2.5
830,Neilzs,1018,144,318,0,0,0,2.9
831,ILBSD,6852,6431,664,7,1,0,4.9
832,ppBruce,964,50,364,0,0,0,1.3
833,wxpwmzh,252,9,364,0,0,0,0.3
834,xer,14,11,108,0,0,0,0.6
835,summersnow,1973,141,478,0,0,0,2.9
836,adrianxism,328,3,549,0,0,0,2
837,KuradoKaitou,10,0,87,0,0,0,0.1
838,Snoopy,8885,9142,255,0,0,0,5.1
839,luomami,2,1,26,0,0,0,0
840,vfx,374,82,256,0,0,0,2.7
841,chouchoujin,42,1,57,0,0,0,1.8
842,davi,243,455,256,0,0,0,3.4
843,zhangweiwei,3,0,3,0,0,0,0
844,TsunamiLIp,147,3,111,0,0,0,1.8
845,magicpanda,2001,1,504,0,0,0,2
846,audiafive,524,45,420,0,0,0,2.5
847,uralia,463,2205,256,0,0,0,4.2
848,lianggeweiwu,535,4,119,0,0,0,0.3
849,aibo,1006,2064,646,1,0,0,4.1
850,Asuka,4463,13681,999,2,0,0,8.4
851,Autumn,5395,16220,999,8,1,0,8.5
852,moonnoon,951,0,119,0,0,0,0.7
853,liuhanliuhan,1680,85,662,0,0,0,2.7
854,solaAcikipku,193,2,364,0,0,0,1.1
855,rockeyben,2,0,10,0,0,0,0
856,Taoyk,1273,63,364,0,0,0,2.4
857,mala,14283,1864,664,0,0,0,4.1
858,SolomonBlack,1373,15,119,0,0,0,1.6
859,xiaoxiaojoy,224,19,315,0,0,0,2.3
860,Rosarella,238,1,360,0,0,0,1
861,tunan,2652,438,461,0,0,0,3.3
862,lucyxhx,142,2,103,0,0,0,0.9
863,Frozeno,438,0,119,0,0,0,0.5
864,swgreat,4074,2010,199,0,0,0,4.1
865,timego,2,0,19,0,0,0,0
866,zyue,1526,602,657,0,0,0,3.5
867,watermelon,271,192,82,0,0,0,3
868,xqlan,256,7,506,0,0,0,2.1
869,tiantianying,13,2,66,0,0,0,0.1
870,ghyyjy,490,72,350,0,0,0,2.6
871,detectivexin,2,1,12,0,0,0,0
872,asaman,8,1,104,0,0,0,0
873,einsben,672,1,118,0,0,0,1.2
874,HPHTD,350,10,657,0,0,0,2.2
875,xuxumanzou,2,0,1,0,0,0,0
876,kongyuguang,1210,55,186,0,0,0,2.6
877,Junesixseis,680,20,364,0,0,0,1.4
878,Emery,127,5,569,0,0,0,2
879,PhilaDroso,4459,6784,664,4,0,0,4.9
880,weilaoyin,2586,260,302,0,0,0,3.1
881,sonhill,1178,6819,999,0,0,0,7.9
882,jiangningxin,369,31,209,0,0,0,2.4
883,chenjiwei,195,0,364,0,0,0,1.3
884,hmqfc,193,244,89,0,0,0,1.6
885,mou,3949,251,317,0,0,0,3.1
886,dls,68,4,113,0,0,0,0.4
887,xen,941,22,609,0,0,0,2.3
888,winifedzhang,64,2,119,0,0,0,0.2
889,SandyJiang,1123,28,654,0,0,0,2.4
890,Ranifighting,93,29,119,0,0,0,1.2
891,peterkim,37,17,86,0,0,0,1
892,hengzhitang,5,1,89,0,0,0,0.1
893,binoculars,3090,394,352,1,0,0,3.3
894,pkulgl,58,24,105,0,0,0,1.7
895,tellme,119,12,117,0,0,0,0.9
896,Cortex,27,8,27,0,0,0,0.7
897,qingyin,2,0,27,0,0,0,0
898,dangao,356,60,92,0,0,0,2.6
899,KevinAUS,125,2,364,0,0,0,0.2
900,flowerlover,852,221,256,0,0,0,3
901,tianyucp,1362,1031,607,0,0,0,3.8
902,IdearHui,103,17,54,0,0,0,0.9
903,iiiiiiiis,4,0,13,0,0,0,0
904,VacForBeauty,7,1,29,0,0,0,0.1
905,zhqhl,1257,738,268,0,0,0,3.6
906,gourmandk,13656,10081,662,2,0,0,5.2
907,hbbdwyhpku,675,204,392,0,0,0,3
908,teakwondo,14,5,20,0,0,0,0.3
909,Stephan,252,12,573,0,0,0,2.2
910,junlicapital,106,64,119,0,0,0,0.9
911,magnete,3493,4464,664,0,0,0,4.6
912,liuxin,3092,740,649,0,0,0,3.6
913,louisway,1101,9,119,0,0,0,1.9
914,ranpku,48,0,116,0,0,0,0.2
915,yingbo,845,78,646,0,0,0,2.7
916,zoujinjin,6,0,115,0,0,0,0
917,scchew,563,1,110,0,0,0,1.5
918,leafan,1627,201,643,0,0,0,3
919,azsxdcf,126,0,117,0,0,0,0.2
920,sweetee,3350,2302,616,0,0,0,4.2
921,rainflight,1498,600,520,0,0,0,3.5
922,coolxincool,2323,92,635,0,0,0,2.7
923,Cassiehou,125,0,119,0,0,0,0.3
924,Whuooooo,4,0,6,0,0,0,0.2
925,masterqq,575,1,364,0,0,0,1.4
926,xfzpku,554,9,615,0,0,0,2.1
927,HAM,433,1,338,0,0,0,1.9
928,wanglian,1073,87,137,0,0,0,2.7
929,gdbn,479,24,648,0,0,0,2.3
930,gxyeecs,1107,73,406,0,0,0,2.6
931,satisfy,93,0,119,0,0,0,0
932,yangshuai,3424,87,645,0,0,0,2.7
933,GraceQiao,183,4,69,0,0,0,0.9
934,dashucantian,20,4,102,0,0,0,0.2
935,HsingChao,82,28,190,0,0,0,2.4
936,Wangxq,411,36,521,0,0,0,2.4
937,sany,1364,172,538,0,0,0,2.9
938,dnat,18,12,109,0,0,0,0.9
939,zynkimi,1420,15,622,0,0,0,2.2
940,Gloriaa,17,2,44,0,0,0,0.3
941,mucho,98,13,304,0,0,0,2.2
942,Wzbiu,4,0,92,0,0,0,0
943,windsky,23,1,93,0,0,0,0.1
944,SHEpherdAgl,407,15,328,0,0,0,1.7
945,sszzyy,32,1,97,0,0,0,0.3
946,Tseemee,7,0,102,0,0,0,0
947,pkuxcb,130,0,347,0,0,0,1.5
948,Cijin,53,0,119,0,0,0,0.1
949,cogitoergo,104,1,119,0,0,0,0.1
950,yasnln,669,24,119,0,0,0,2.2
951,erinc,589,34,611,0,0,0,2.4
952,airenruji,6,2,33,0,0,0,0.2
953,turtlemark,4638,1120,241,2,0,0,3.8
954,alteror,1,0,22,0,0,0,0
955,cttabye,406,25,461,0,0,0,2.3
956,wuya,11,1,111,0,0,0,0.2
957,daisylov,42,2,102,0,0,0,0.3
958,binghan,172,2,294,0,0,0,2
959,lfw,5,0,71,0,0,0,0.1
960,windyman,2061,627,644,0,0,0,3.5
961,giraffejose,1362,167,661,0,0,0,2.9
962,lidexin,3547,1117,661,0,0,0,3.8
963,tongle,1697,22,663,0,0,0,2.3
964,alana,1,0,27,0,0,0,0
965,wozhangwei,1,0,3,0,0,0,0
966,Moscovium,1588,60,117,0,0,0,1.8
967,zzzzzqing,4,0,107,0,0,0,0
968,Nieves,481,7,109,0,0,0,1
969,cassiopeia,275,130,118,0,0,0,1.1
970,Janetfusu,4,0,97,0,0,0,0
971,chrome,1865,32,119,0,0,0,1.4
972,zhizi,1019,29,363,0,0,0,2.2
973,mumucarrie,3,0,20,0,0,0,0
974,pkujasonwang,1629,18,363,0,0,0,1.6
975,Nesta,1764,2859,617,0,0,0,4.3
976,babyblue,17,0,118,0,0,0,0
977,CeediG,2925,12660,337,1,1,0,5.3
978,cjs,3,0,11,0,0,0,0
979,niisikhsurg,2203,3258,364,0,0,0,3.6
980,royes,47,0,91,0,0,0,0.3
981,abcenm,2166,95,370,0,0,0,2.7
982,wxcd,2033,351,609,0,0,0,3.2
983,VincentCH,434,64,423,0,0,0,2.6
984,lclxjy,250,5,109,0,0,0,1.9
985,beijingren,1922,1871,275,0,0,0,4.1
986,StarGate,271,0,117,0,0,0,1.4
987,Chessboard,2238,20,460,0,0,0,2.3
988,ianharry,75,0,102,0,0,0,0.8
989,zzz,1721,1577,432,0,0,0,4
990,dishuiruxin,272,58,642,0,0,0,2.6
991,Optpessimist,2,0,28,0,0,0,0
992,Asir,233,10,479,0,0,0,2.2
993,fat,7442,32460,383,22,0,0,6
994,lilinsong,85,0,81,0,0,0,1.3
995,silenior,270,11,119,0,0,0,1.3
996,tea,959,182,364,0,0,0,2.2
997,leohe,3955,148,652,0,0,0,2.9
998,ariario,1322,1218,627,0,0,0,3.9
999,xinxinxin,3,0,12,0,0,0,0
1000,lakey,7501,4711,407,0,1,0,5.6
1001,wawmy,1922,506,663,0,0,0,3.4
1002,ASCS,662,37,256,0,0,0,2.4
1003,WEIDQ,1046,29,397,0,0,0,2.4
1004,hellopku,167,1,119,0,0,0,1.2
1005,mydreamtale,122,7,299,0,0,0,2.1
1006,salome,4363,1445,503,1,0,0,3.9
1007,kevintcw,1816,932,648,0,0,0,3.7
1008,sunmoon,676,30,635,0,0,0,2.4
1009,PKULLAMA,1804,123,441,0,0,0,2.8
1010,yumengxue,1,0,28,0,0,0,0
1011,yansl,131,2,382,0,0,0,2
1012,songshibo,67,21,77,0,0,0,0.4
1013,wtsh,244,54,409,0,0,0,2.6
1014,IvanYounger,140,6,118,0,0,0,0.4
1015,island,5,0,48,0,0,0,0.1
1016,gy,507,87,497,0,0,0,2.7
1017,littlebeard,595,4,361,0,0,0,1.1
1018,blacksmith,152,8,999,0,0,0,5.1
1019,smoke,4571,2305,630,0,0,0,4.2
1020,aizhiyo,99,75,215,0,0,0,2.7
1021,xiao,2,0,7,0,0,0,0
1022,zhoufeiyang,773,126,648,0,0,0,2.8
1023,luoliantong,1460,0,576,0,0,0,2
1024,crazyrat,49,1,104,0,0,0,0.7
1025,moou,602,12,293,0,0,0,2.2
1026,MED,569,7,119,0,0,0,0.7
1027,xiangjiao,3263,84,128,0,0,0,2.7
1028,Sweatcookie,5,0,119,0,0,0,0
1029,piscean,4377,1963,384,5,0,0,4.1
1030,jeffnancy,2,2,17,0,0,0,0
1031,lastpine,154,57,256,0,0,0,2.6
1032,zhouchang,19,5,30,0,0,0,0.7
1033,Laylaygo,4182,54,449,0,0,0,2.6
1034,angelcheng,4,0,50,0,0,0,0.1
1035,koalabear,140,16,425,0,0,0,2.2
1036,hushijiajun,74,1,118,0,0,0,0.3
1037,Juliano,568,72,255,0,0,0,2.6
1038,lvxuanli,429,46,425,0,0,0,2.5
1039,fuyao,4,0,46,0,0,0,0.1
1040,Alexlord,149,4,118,0,0,0,0.2
1041,shraco,3285,52,618,0,0,0,2.5
1042,blbb,110,0,111,0,0,0,0.2
1043,StevDarcy,1,0,28,0,0,0,0
1044,Deadknight,132,9,80,0,0,0,0.6
1045,wangooog,256,17,119,0,0,0,1.1
1046,ShirleyRosen,140,27,119,0,0,0,0.7
1047,TTTiffany,516,1,350,0,0,0,2
1048,darkafterain,511,334,402,0,0,0,3.2
1049,lykun,95,0,286,0,0,0,0.4
1050,lzt,38,1,103,0,0,0,0.3
1051,turenewbee,270,4,363,0,0,0,0.8
1052,wangmiaoxs,186,12,97,0,0,0,1.6
1053,Tsukimori,717,1635,225,0,0,0,4
1054,sjtuliuyi,1244,17,370,0,0,0,2.3
1055,pkuxsg,1,0,13,0,0,0,0
1056,xudan,1549,0,999,0,0,0,5
1057,Jasminee,19,0,117,0,0,0,0
1058,PKUH,119,26,108,0,0,0,1
1059,youyifanglu,380,0,193,0,0,0,2
1060,zhangbochun,1436,26,393,0,0,0,2.4
1061,yilushunfeng,1321,15,119,0,0,0,1.9
1062,pkuboy,835,11,329,0,0,0,2.2
1063,RubyChao,212,47,103,0,0,0,1.7
1064,zszszs,3,0,8,0,0,0,0
1065,jiazhibin,804,37,383,0,0,0,2.4
1066,zhangxuanmo,29,8,39,0,0,0,0.6
1067,donghua,492,30,428,0,0,0,2.4
1068,lbc,1223,121,631,0,0,0,2.8
1069,AmazingK,604,0,117,0,0,0,1
1070,shidaiting,4095,385,664,0,0,0,3.3
1071,teatea,2440,80038,321,14,0,0,6.8
1072,maryhuang,501,21,413,1,0,0,2.3
1073,bochs,1420,952,90,0,0,0,3.7
1074,amandalala,387,37,631,0,0,0,2.4
1075,cholon,114,33,119,0,0,0,0.9
1076,litianfei,853,211,585,1,0,0,3
1077,FaM,2,0,17,0,0,0,0
1078,Cognac,4972,8345,999,0,1,0,8
1079,greatfrank,1104,64,520,0,0,0,2.6
1080,shamu,7058,4782,540,1,0,0,4.7
1081,liushufeng,770,114,392,0,0,0,2.8
1082,zmaaaax,2,0,22,0,0,0,0
1083,grb,1036,2786,999,0,0,0,7.3
1084,zzzzz,95,0,34,0,0,0,0.9
1085,xuanxingkun,79,1,83,0,0,0,0.8
1086,lishilong,7,5,99,0,0,0,0.1
1087,xiaoyuanblue,1075,109,256,0,0,0,2.8
1088,takamina,437,19,118,0,0,0,0.8
1089,htlb,4059,1243,69,0,0,0,3.9
1090,feimao,233,130,284,0,0,0,2.8
1091,krystalgyf,45,0,95,0,0,0,1
1092,fdsklg,30,0,93,0,0,0,0.2
1093,yaonaonayang,218,51,634,0,0,0,2.5
1094,sasminister,1448,203,269,0,0,0,3
1095,Phoeny,1465,257,556,0,0,0,3.1
1096,anglevip,246,7,118,0,0,0,0.7
1097,sainths,635,119,281,0,0,0,2.8
1098,lxwjames,875,45,283,0,0,0,2.5
1099,beatitude,278,47,466,0,0,0,2.5
1100,dreamusic,1667,1754,257,0,0,0,4.1
1101,proMinEnce,276,89,577,0,0,0,2.7
1102,suvivian,2239,446,242,0,0,0,3.4
1103,Turkoglu,2268,1324,658,0,0,0,3.9
1104,ziang,1030,20,256,0,0,0,2.3
1105,AliceJin,910,112,450,0,0,0,2.8
1106,ypmen,498,1,118,0,0,0,0.7
1107,downloaded,866,353,625,1,0,0,3.2
1108,OFred,18,7,93,0,0,0,0.2
1109,xuwb,15,0,101,0,0,0,0.1
1110,scofield,57,8,118,0,0,0,0.4
1111,aoe,346,2,98,0,0,0,1.2
1112,YJLY,2631,106,664,0,0,0,2.8
1113,SMJB,5,1,109,0,0,0,0
1114,lenovo,82,2,137,0,0,0,2
1115,pkuwlp,240,35,652,0,0,0,2.4
1116,EchoAngel,70,8,273,0,0,0,0.7
1117,aquara,1358,60,174,0,0,0,2.6
1118,DRDOUDOU,438,0,381,0,0,0,2
1119,zhangwei,13,0,19,0,0,0,0.2
1120,wjfbd,419,4,450,0,0,0,2
1121,sorry,97,11,4,0,0,0,0.7
1122,cbiangel,3421,538,332,0,0,0,3.4
1123,wzh,715,3,418,0,0,0,2
1124,amzzy,216,3,117,0,0,0,0.4
1125,jzjzjzjzjzjz,30,1,96,0,0,0,0.2
1126,keepcalmpku,89,0,100,0,0,0,0.5
1127,liangyx,68,1,119,0,0,0,0.1
1128,Debupt,15,3,92,0,0,0,0.2
1129,lxwctking,14,1,86,0,0,0,0.3
1130,bnucalf,2507,2888,151,6,0,0,4.3
1131,aling,2387,1086,381,0,0,0,3.8
1132,smilewoo,130,5,114,0,0,0,0.4
1133,silencellar,137,0,101,0,0,0,1.7
1134,youwoaini,7,0,16,0,0,0,0.1
1135,liuyuhang,1134,85,663,0,0,0,2.7
1136,szlins,4200,175,664,0,0,0,3
1137,mathwu,563,437,309,0,0,0,3.3
1138,cmos,35,10,119,0,0,0,0.2
1139,silencerain,917,104,479,0,0,0,2.8
1140,zhanglili,309,13,119,0,0,0,1.7
1141,sunmeiping,6,0,119,0,0,0,0
1142,dllzm,709,77,256,0,0,0,2.7
1143,mychess,1214,460,531,0,0,0,3.4
1144,Hermione,1278,61,649,0,0,0,2.6
1145,lamour,1672,4657,999,0,0,0,7.6
1146,zhangmaomao,28,0,118,0,0,0,0.4
1147,EthanZzz,2955,926,364,0,0,0,2.7
1148,pkupku,116,110,38,0,0,0,2.8
1149,foreverlll,1306,248,456,0,0,0,3.1
1150,xxxxa,12,2,103,0,0,0,0.1
1151,choccyli,518,27,119,0,0,0,1
1152,DRN,132,6,391,0,0,0,2.1
1153,niuniupitang,333,60,141,0,0,0,2.6
1154,laosunn,2741,1687,646,0,0,0,4
1155,lizhaoqing,174,3,119,0,0,0,1.6
1156,chalex,770,59,119,0,0,0,1.7
1157,wxmtxdy,1284,403,267,0,0,0,3.3
1158,juris,1312,142,516,0,0,0,2.9
1159,ywyeric,108,3,383,0,0,0,2
1160,sgb,126,2,73,0,0,0,2
1161,kikilili,14,0,24,0,0,0,0
1162,linxiaoping,245,19,159,0,0,0,2.3
1163,shanna,97,44,64,0,0,0,2
1164,fanxcbjmu,625,53,420,0,0,0,2.5
1165,xander,929,14,362,0,0,0,1.4
1166,architect,6003,26138,363,10,0,0,5.9
1167,jiangxinyu,2368,2,119,0,0,0,1.8
1168,ifoliage,751,48,364,0,0,0,2
1169,Jeldor,3637,975,658,2,0,0,3.7
1170,history,3170,636,645,0,0,0,3.5
1171,zhaozeming,680,7,437,0,0,0,2.1
1172,ryanlochte,352,214,344,0,0,0,3
1173,chenyueti,1127,121,664,0,0,0,2.8
1174,gryffin,318,24,101,0,0,0,1.3
1175,bichengqian,1754,0,422,0,0,0,2
1176,norinco,169,22,119,0,0,0,0.8
1177,MrBigWade,1087,90,363,0,0,0,1.6
1178,pennie,510,102,389,1,0,0,2.8
1179,shown,6,0,94,0,0,0,0.1
1180,guluting,351,8,119,0,0,0,0.6
